customer_id,customer_name,phone,email,city,signup_platform,app_version,signup_date
402055,Eiravati Vig,4788800944,maya51@example.org,Kolkata,Zepto,Android,11-24-2023
402056,Sai Tandon,2314784278,andrew53@example.org,Kochi,Blinkit,ANDROID,2024-06-24
402057,Unnati Banik,4955894110,sanayamadan@example.com,bengaluru,Swiggy Instamart,ANDROID,2023-12-21
402058,Chandran Nagar,4437628489,jeetmani@example.net,Kolkata,Swiggy Instamart,iOS,2025-08-01
402059,Tara Yadav,2134415509,hemallad@example.net,Mumbai,Blinkit,Android,2024-03-14
402060,Yash Walia,4469226413,abhimanyu73@example.org,Kochi,BigBasket,ios,2025-11-21
402061,Wazir Hegde,2180528288,rachit82@example.com,Jaipur,BigBasket,iOS,29-May-2024
402062,Manthan Balan,8101867172,abhiram27@example.net,Jaipur,BigBasket,ANDROID,2026-02-20
402063,Niharika Warrior,4494407700,qabil25@example.org,Ahmedabad,BigBasket,ANDROID,2025-08-01
402064,Tamanna Gade,9190984775,faraj72@example.net,Bengaluru,Zepto,ANDROID,2024-11-23
402065,Oscar Cheema,9933920377,libnisoni@example.net,Pune,Swiggy Instamart,iOS,14-Jul-2024
402066,Agastya Ramakrishnan,2142176951,nirjakothari@example.com,Kolkata,Zepto,iOS,2024-03-05
402067,William Seth,,kallalaban@example.com,Jaipur,Zepto,ios,2026-04-24
402068,Yachana Bahl,2234457314,mallickdalbir@example.net,Chennai,Swiggy Instamart,,2024-03-07
402069,Vedant Gopal,2097567048,charanbalan@example.org,Chandigarh,Swiggy Instamart,,2023-12-02
402070,Lakshmi Saha,,,Pune,Swiggy Instamart,,2024-08-30
402071,Ekanta Doctor,4480395827,rajupatrick@example.org,Mumbai,Zepto,Android,2024-06-20
402072,Lopa Savant,6167611863,urishilla38@example.net,Kochi,Zepto,ANDROID,2025-01-25
402073,Mohini Dave,7793593849,qabil84@example.net,Kochi,Zepto,ios,03-10-2024
402074,Anya Seshadri,1994323764,ghoseurvashi@example.com,Lucknow,Zepto,iOS,2026-07-07
402075,Chaaya Gour,2055405781,bhargavaaarnav@example.com,Kochi,BigBasket,ANDROID,2025-01-03
402076,Imaran Kashyap,6557538601,,Jaipur,Swiggy Instamart,Android,02/12/2025
402077,Yagnesh Gara,,sbalay@example.org,Kochi,Swiggy Instamart,ANDROID,2025-12-04
402078,Aashi Bains,2415775824,kiaan29@example.com,Pune,Swiggy Instamart,Android,2025-03-11
402079,Xavier Raj,9817193637,rayaan75@example.net,Bengaluru,Swiggy Instamart,iOS,2024-02-20
402080,Omisha Sarin,6278731797,jsarna@example.net,Chennai,BigBasket,iOS,2023-10-20
402081,Ranveer Nair,8209194554,nimratmadan@example.org,Chennai,Blinkit,ANDROID,2024-07-23
402082,Xavier Varughese,3344756505,guptadiya@example.org,Mumbai,BigBasket,ANDROID,2025-10-13
402083,Abdul Agate,2018403971,,Chandigarh,BigBasket,,2024-07-06
402084,Guneet Upadhyay,1221242861,jchauhan@example.com,Chennai,BigBasket,Android,2024-12-12
402085,Neha Lad,1775892004,pgole@example.com,Bengaluru,Swiggy Instamart,iOS,2025-06-04
402086,Vihaan Saini,2212165187,michael86@example.org,Bangalore,Blinkit,iOS,09/02/2025
402087,Indali Rau,8723781846,mbanik@example.net,Bengaluru,Blinkit,Android,03-08-2024
402088,Dalaja Pandit,5383994931,sidhuanusha@example.net,Jaipur,Swiggy Instamart,iOS,2024-05-29
402089,Mekhala Chaudhary,0300138160,balhaar31@example.com,Pune,BigBasket,iOS,10/05/2024
402090,Aashi Som,7662451969,ukaur@example.net,Chandigarh,BigBasket,Android,2024-06-15
402091,Wridesh Manda,9408671760,keya89@example.org,Pune,Blinkit,Android,2025-06-05
402092,Naveen Sheth,1388863087,,Kolkata,Zepto,,2023-09-08
402093,Gayathri Narasimhan,1938224743,naksh56@example.com,Kolkata,Zepto,Android,29/09/2024
402094,Chameli Mahajan,8330420382,izacharia@example.net,Bengaluru,Swiggy Instamart,iOS,2025-05-08
402095,Geetika Chaudhry,3380982892,caggarwal@example.org,Hyderabad,BigBasket,Android,2023-10-10
402096,Samesh Parsa,0187575684,arunimarout@example.org,NCR,Blinkit,Android,01-17-2025
402097,Chaitaly Sidhu,1891198368,asur@example.com,Jaipur,Swiggy Instamart,iOS,28-Apr-2025
402098,Daksha Mitra,0287916357,harrisonrout@example.net,Kochi,Blinkit,ios,2026-01-18
402099,Orinder Gara,7491136944,jhalak30@example.org,Mumbai,Blinkit,iOS,2024-12-29
402100,Reyansh Ravi,8641289002,darsh13@example.org,Chandigarh,Swiggy Instamart,iOS,2025-11-21
402101,Rachita Chaudry,4846024450,chawlaamara@example.net,Pune,Zepto,Android,2026-03-07
402102,Bhavini Sarna,4235895614,girindrakhanna@example.com,Chennai,Swiggy Instamart,ANDROID,19-Dec-2024
402103,Vedika Kala,4583247230,wmalhotra@example.org,Ahmedabad,Swiggy Instamart,Android,2025-12-14
402104,Harsh Kurian,5355042185,emaster@example.net,Bengaluru,Blinkit,iOS,2026-02-14
402105,Neha Konda,2364354312,asachdev@example.com,bengaluru,BigBasket,ios,2023-10-22
402106,Ishanvi Date,3294864765,ihora@example.com,Pune,Blinkit,ANDROID,15-Jul-2024
402107,Vaishnavi Bora,8735106124,,Jaipur,Zepto,Android,02/05/2024
402108,Anusha Nanda,5611729532,shettykavya@example.org,Mumbai,BigBasket,Android,2025-01-07
402109,Upasna Andra,,manngirik@example.net,Chandigarh,Blinkit,iOS,2026-07-20
402110,Vrinda Kakar,6284680785,jkant@example.org,Ahmedabad,Swiggy Instamart,Android,2026-01-25
402111,Manya Barad,0839077198,hayergunbir@example.org,Chennai,BigBasket,ios,2026-02-28
402112,Yashodhara Sunder,0897674731,darpan94@example.net,Delhi,Zepto,ios,2023-09-16
402113,Aradhana Murty,2389042906,wcheema@example.org,bengaluru,Blinkit,ANDROID,2026-04-18
402114,Yachana Pradhan,,shenoyedhitha@example.org,Lucknow,Blinkit,Android,2023-10-12
402115,Ria Karpe,5449219244,dayamaidivan@example.org,Chennai,Blinkit,ANDROID,2024-03-13
402116,Harita Ghose,1093082769,kumarlila@example.net,BLR,BigBasket,iOS,2023-10-30
402117,Vasana Randhawa,5922981671,galashivani@example.org,Chandigarh,Swiggy Instamart,Android,2024-08-31
402118,Rishi Sodhi,3556250435,tripathiikbal@example.org,Kolkata,BigBasket,Android,02-05-2026
402119,Neelima Borde,2934071073,mahajanadvaith@example.net,Jaipur,Swiggy Instamart,iOS,2026-06-27
402120,Vritti Chad,6848132761,jbanerjee@example.com,Kochi,Swiggy Instamart,,01-10-2025
402121,Oscar Sandhu,4498061376,emorar@example.net,Lucknow,Blinkit,ios,2026-04-24
402122,Chakradhar Khanna,2726334519,timothy58@example.com,Kochi,BigBasket,iOS,2026-03-06
402123,Anika Oommen,9054371806,rkapoor@example.com,Mumbai,BigBasket,ANDROID,16/02/2024
402124,Yahvi Lad,5929672818,yom@example.net,Mumbai,BigBasket,ANDROID,2024-03-03
402125,Vinaya Bhalla,,geetikakala@example.org,Kolkata,Blinkit,ios,2025-03-08
402126,Harinakshi Sur,,abhiram65@example.org,Chandigarh,Zepto,ANDROID,2024-01-08
402127,Warjas Bandi,0602369069,vyohannan@example.org,Kochi,Swiggy Instamart,Android,04/12/2025
402128,Chanchal Dara,8725306135,bina62@example.net,Chandigarh,Blinkit,Android,2025-10-30
402129,Lajita Nair,1403768629,unnati76@example.com,Hyderabad,Swiggy Instamart,ios,2025-05-25
402130,Rachana Garde,9987980825,daliaria@example.net,NCR,Zepto,,2026-04-28
402131,Gaurang Sachar,5983419484,qrana@example.org,Mumbai,BigBasket,,2023-11-11
402132,Raghav Nazareth,3670031252,vchawla@example.org,Hyderabad,BigBasket,ANDROID,04-20-2025
402133,Chavvi Ganguly,4569192432,usuresh@example.com,Mumbai,Blinkit,ANDROID,2025-04-20
402134,Aarav Kashyap,8631726658,gkaul@example.com,Ahmedabad,Blinkit,iOS,2025-03-23
402135,Gautami Vala,5664845353,hemal98@example.com,Kochi,Zepto,ANDROID,2024-04-03
402136,Tristan Kashyap,9003383829,vsahni@example.net,Kochi,Blinkit,ANDROID,2026-04-13
402137,Janaki Purohit,,,Mumbai,BigBasket,ios,2025-04-22
402138,Yagnesh Dada,5172183724,hdin@example.net,Chennai,Zepto,ANDROID,10/01/2025
402139,Anvi Mahal,5420241136,,Bombay,Zepto,ANDROID,2026-04-21
402140,Ridhi Sahota,6397130489,yugtiwari@example.net,Kolkata,BigBasket,Android,2025-05-17
402141,Yahvi Lad,5912698106,masterchanakya@example.com,Kolkata,Swiggy Instamart,ios,2025-02-27
402142,Nitesh Buch,2510894194,udyatipanchal@example.com,Hyderabad,BigBasket,Android,2024-11-01
402143,Matthew Nayar,9944976044,harish73@example.com,Pune,Zepto,Android,2024-07-28
402144,Meera Mani,9658506086,aradhanadhar@example.org,Pune,Swiggy Instamart,iOS,10/07/2024
402145,Zaitra Mangat,,wishitata@example.org,Lucknow,BigBasket,ios,2026-07-24
402146,Waida Bandi,4982584293,vnanda@example.com,Pune,Blinkit,Android,2025-08-26
402147,Edhitha Sawhney,6738094046,,Pune,Swiggy Instamart,Android,2024-05-20
402148,Warjas Varma,3557377306,rajeshri74@example.org,Kochi,Swiggy Instamart,ios,13-Jun-2025
402149,Upasna Vora,7377797860,radhasampath@example.org,Delhi,Zepto,ios,2025-01-08
402150,Jatin Sarin,3088156874,rajagopalanamol@example.com,Bengaluru,Blinkit,ANDROID,2025-06-23
402151,Aayush Kala,,rpau@example.net,Hyderabad,BigBasket,ANDROID,2025-08-19
402152,Xavier Sarma,,rajatanagi@example.org,Jaipur,Swiggy Instamart,ios,2026-01-13
402153,Janaki Thakur,3068743278,ravalsamesh@example.net,Mumbai,Zepto,ios,2026-07-29
402154,Sai Solanki,4187939427,williamdayal@example.com,Chennai,BigBasket,ANDROID,2026-07-31
402155,Tara Shanker,5175661591,chanakyaaurora@example.org,Kolkata,Swiggy Instamart,ANDROID,2024-07-11
402156,Umang Dutt,4898996473,naikgagan@example.com,Jaipur,Zepto,iOS,2024-04-30
402157,Bishakha Chaudhry,6592304812,bhavna11@example.org,Ahmedabad,BigBasket,ios,2026-02-17
402158,Gaurangi Prashad,4683036426,schander@example.org,Delhi,BigBasket,ANDROID,2023-12-17
402159,Avi Setty,9316687631,sdave@example.com,Kochi,BigBasket,ios,2024-05-31
402160,Logan Joshi,8441018631,neel44@example.net,Bengaluru,BigBasket,ios,2024-04-05
402161,Yatan Kapoor,8496092728,pillaymatthew@example.com,Lucknow,Blinkit,Android,2024-12-17
402162,Ekani Sheth,8793493023,baljiwan13@example.com,Kochi,Blinkit,Android,23-Dec-2024
402163,Vedant Ghosh,3954738860,aarav32@example.org,Chennai,Blinkit,ANDROID,2026-05-28
402164,Rachana Jaggi,3730234679,bachittar74@example.org,Delhi,BigBasket,ANDROID,2024-02-15
402165,Aarav Om,5416229973,udhaliwal@example.org,Lucknow,Blinkit,ANDROID,2023-09-29
402166,Advika Naik,7652509135,tanvisuresh@example.org,Hyderabad,Blinkit,ANDROID,2025-03-27
402167,Ansh Sinha,7576061065,,Jaipur,Zepto,Android,2023-10-15
402168,Balhaar Choudhary,3253522338,nidhilad@example.net,Bengaluru,BigBasket,ANDROID,2025-01-30
402169,Megha Sastry,4226866569,ghoshmaanav@example.com,Lucknow,BigBasket,,2024-08-30
402170,Geetika Merchant,0620835879,yuvraj64@example.net,Chennai,Blinkit,ios,2024-08-23
402171,Akshay Bala,3014879574,abha08@example.com,Chandigarh,Swiggy Instamart,iOS,11-05-2024
402172,Arya Jhaveri,1398735941,bmunshi@example.net,BLR,Blinkit,Android,2024-03-26
402173,Vasudha Shenoy,3557984491,ubajaj@example.org,Pune,Swiggy Instamart,ios,23-Oct-2023
402174,Kai Suri,2915815531,diptamitra@example.org,Ahmedabad,Swiggy Instamart,ANDROID,14/09/2024
402175,Christopher Yadav,6978103677,sooddamini@example.com,Bangalore,Swiggy Instamart,ios,09-01-2025
402176,Harinakshi Singhal,0981682621,,Bombay,Swiggy Instamart,iOS,2025-02-03
402177,Turvi Biswas,6512929981,radha75@example.org,Hyderabad,Swiggy Instamart,iOS,2024-07-21
402178,Zilmil Magar,3297897275,victor56@example.net,Hyderabad,BigBasket,Android,2025-10-08
402179,Mohini Dube,7809694071,jkakar@example.com,Hyderabad,Blinkit,ANDROID,2026-05-31
402180,Upma Chana,4985687818,radhika18@example.com,Pune,BigBasket,ios,2026-01-13
402181,Nihal Sur,5308197934,unni93@example.net,Kochi,Zepto,iOS,2026-08-08
402182,Laban Madan,2615455204,kluthra@example.com,Bengaluru,BigBasket,ANDROID,2023-10-02
402183,Xiti Grover,5856246201,nrao@example.com,Ahmedabad,BigBasket,ANDROID,2026-06-15
402184,Ryan Lanka,2268223148,srao@example.net,Bengaluru,Blinkit,ios,2023-09-29
402185,Brinda Naik,9875393742,vedant95@example.org,Mumbai,Swiggy Instamart,ANDROID,2025-10-06
402186,Tanvi Sarkar,7644258761,zachariainaya@example.net,Bengaluru,BigBasket,iOS,2024-01-23
402187,Ishita Samra,4370017338,qasimsastry@example.org,Jaipur,Swiggy Instamart,Android,2023-09-09
402188,Fariq Khare,2130264631,gdoshi@example.com,Mumbai,Zepto,ios,2025-06-17
402189,Osha Chatterjee,9938902136,mitesh23@example.com,Mumbai,Blinkit,ios,2025-09-22
402190,Advik Sachar,4423098921,geetika83@example.net,Bengaluru,Zepto,iOS,2024-08-07
402191,Finn Bakshi,3903477336,raghav99@example.org,Lucknow,BigBasket,,02-Jan-2024
402192,Chakradev Saha,1227071943,varsha76@example.org,Kochi,BigBasket,ios,2025-06-15
402193,Harita Choudhry,,nakul14@example.com,Bengaluru,Zepto,ios,2025-05-03
402194,Aryan Gill,5852551721,dominic39@example.net,Pune,Swiggy Instamart,,2025-11-19
402195,Jason Madan,8950572233,,Delhi,Blinkit,ANDROID,2024-05-15
402196,Ekani Dey,3181465277,harrisonbanerjee@example.org,Delhi,Swiggy Instamart,Android,2026-04-13
402197,Urmi Pau,0120217978,chandranronith@example.net,Lucknow,Zepto,Android,2023-11-05
402198,Qushi Narayanan,0965902231,,Hyderabad,Swiggy Instamart,Android,2024-12-04
402199,Chandresh Bhasin,1010034912,wchand@example.org,Delhi,Zepto,ios,2026-07-05
402200,Vaishnavi Sheth,,divya31@example.org,Lucknow,BigBasket,Android,13-Aug-2024
402201,Forum Bhattacharyya,5535676928,,Bengaluru,Swiggy Instamart,iOS,2025-09-23
402202,Oni Trivedi,6023334557,darika69@example.net,Ahmedabad,Blinkit,,04-23-2025
402203,Ucchal Oza,8240432683,naveen53@example.com,Chandigarh,Blinkit,ANDROID,2026-07-09
402204,Bhavani Bhasin,9767672106,bachittar38@example.org,Kolkata,Blinkit,ANDROID,2026-04-16
402205,Robert Pillay,7742372935,usuresh@example.com,Kolkata,Swiggy Instamart,ios,2026-05-22
402206,Bishakha Bedi,2502265115,jagvigarg@example.com,Lucknow,Swiggy Instamart,ios,2026-07-24
402207,Eiravati Ganesh,7130441536,abhanaik@example.org,Kochi,Blinkit,iOS,2025-07-08
402208,Ayushman Lata,1361091387,nigamedhitha@example.org,Kochi,Swiggy Instamart,iOS,2026-01-16
402209,Sneha Sur,9285594708,janibhavini@example.com,Bengaluru,Swiggy Instamart,Android,16/08/2024
402210,Wahab Halder,9196576294,lanne@example.org,Kochi,BigBasket,ANDROID,2023-10-19
402211,Aarav Mandal,6765682515,kumarjanaki@example.com,Chandigarh,BigBasket,iOS,09/06/2024
402212,Ati Devi,,wkhare@example.com,Mumbai,BigBasket,iOS,2025-11-28
402213,Nimrat Dubey,0957679157,,Lucknow,Blinkit,iOS,2024-12-23
402214,Unnati Tank,6871339223,fariq39@example.com,Jaipur,Zepto,ios,2025-11-11
402215,Anvi Pall,3305791598,brinda03@example.org,Jaipur,Zepto,,16-Apr-2025
402216,Reyansh Sinha,,meera98@example.com,Hyderabad,BigBasket,ios,2026-01-09
402217,Dhruv Uppal,3240850548,pmishra@example.net,Kolkata,BigBasket,iOS,2026-01-01
402218,Yahvi Bandi,3650392797,boasebrinda@example.com,Pune,Blinkit,ANDROID,2024-08-13
402219,Bakhshi Lad,5371897771,skadakia@example.org,Lucknow,Swiggy Instamart,Android,2025-02-07
402220,Alka Dora,6338591009,osankar@example.org,Delhi,Zepto,ios,2025-02-16
402221,Xalak Narayanan,4474692909,hkaran@example.org,Kochi,Zepto,iOS,2023-09-16
402222,Ayush Kadakia,,abhiram12@example.net,Mumbai,Blinkit,ios,2025-04-14
402223,Nicholas Vora,1561582613,ahujabhavya@example.net,Kolkata,Zepto,ios,2026-05-24
402224,Jatin Hayre,7174591054,widisha02@example.com,Hyderabad,Swiggy Instamart,ios,2023-09-06
402225,Advay Mammen,6417061748,,Bangalore,Swiggy Instamart,ios,2025-07-22
402226,Vansha Sinha,0037097150,,Jaipur,Blinkit,Android,2024-08-01
402227,Jai Ramachandran,5828045708,panchalleela@example.org,Kochi,Zepto,iOS,2024-05-10
402228,Krishna Krishna,7559805456,yatinnarain@example.com,Jaipur,Zepto,Android,2024-01-04
402229,Vihaan Misra,3197830979,diptakrishna@example.org,Kolkata,Swiggy Instamart,ANDROID,2024-05-24
402230,Bhanumati Prashad,3744684058,,Hyderabad,Blinkit,ios,2024-04-24
402231,Onkar Sha,,teerth70@example.com,Chennai,Zepto,ios,2023-09-20
402232,Yoshita Puri,2926421012,patilabhiram@example.net,Bengaluru,Blinkit,Android,2025-09-26
402233,Pranit Mukhopadhyay,6754895996,,Hyderabad,BigBasket,Android,2025-12-18
402234,Ladli Tank,3239698101,mannnikita@example.net,Jaipur,Blinkit,,2024-12-11
402235,Nicholas Parmer,1287796804,ksunder@example.com,Delhi,BigBasket,iOS,2026-06-02
402236,Megha Narain,8596273739,prakashtejas@example.net,Lucknow,Blinkit,ANDROID,2024-10-22
402237,Vasatika Baria,1201708073,simon53@example.org,Delhi,Zepto,ANDROID,2025-08-11
402238,Avni Lal,1619278924,girindra15@example.net,Hyderabad,Zepto,iOS,2025-01-22
402239,Manbir Bhakta,2493572617,swason@example.com,Hyderabad,Blinkit,iOS,30/09/2025
402240,Eta Sarkar,4181864061,harishdeshpande@example.org,Pune,Swiggy Instamart,Android,2023-09-18
402241,Isaiah Handa,1430068386,irya83@example.org,Pune,BigBasket,Android,2025-11-05
402242,Ridhi Suri,0278036416,avni83@example.org,Chandigarh,BigBasket,ANDROID,2025-03-16
402243,Gaurika Kohli,8365834178,thakurvamakshi@example.org,Bengaluru,Blinkit,ios,2025-01-12
402244,Bakhshi Subramanian,,choudhuryekta@example.org,Bengaluru,BigBasket,iOS,2024-04-22
402245,Fiyaz Sur,3753688614,,Bengaluru,BigBasket,ios,2025-11-23
402246,Gavin Goyal,5431617936,rattaharish@example.net,Chennai,BigBasket,ANDROID,18/11/2024
402247,Shaurya Dua,9988284025,harish19@example.net,Mumbai,Blinkit,ANDROID,2026-07-07
402248,Hemal Dani,8262723491,fradoshetty@example.net,Ahmedabad,Zepto,iOS,12-Feb-2025
402249,Ekapad Rajagopalan,8040348988,,Lucknow,BigBasket,Android,2026-06-28
402250,Advaith Borah,4033644857,masonnarang@example.net,Mumbai,BigBasket,ios,2025-08-21
402251,Raghav Nagarajan,1258792601,dixitnikita@example.net,Pune,Zepto,,2023-12-06
402252,Qushi Sahni,4852934628,raghav72@example.org,Chennai,Swiggy Instamart,ios,04-06-2025
402253,Abdul Mittal,2099558099,ishaan32@example.com,Ahmedabad,Zepto,ios,2025-07-22
402254,Ladli Sankar,5913804119,snehadesai@example.net,Kochi,BigBasket,,2024-05-29
402255,Inaya Korpal,4358944636,achaudry@example.com,Mumbai,BigBasket,ios,2024-02-18
402256,Tanveer Suri,5940992211,chokshiyashica@example.com,Jaipur,BigBasket,Android,20-Feb-2025
402257,Zaitra Pandit,1024775905,averma@example.com,Ahmedabad,Swiggy Instamart,Android,2024-06-24
402258,Mitali Reddy,3185022708,bbedi@example.org,New Delhi,BigBasket,Android,2024-10-18
402259,Aahana Mody,1050673795,jbawa@example.org,Chennai,Zepto,ANDROID,21/07/2025
402260,Eshana Mall,4275001427,hegdeqasim@example.org,Pune,BigBasket,Android,03-14-2025
402261,Bahadurjit Sundaram,3341845297,alexandergera@example.net,Kolkata,Swiggy Instamart,ios,2023-09-29
402262,Balendra Sahni,2104751128,qabilsami@example.org,Kolkata,Swiggy Instamart,ANDROID,2025-09-24
402263,Jagat Minhas,5584530768,urvashikumer@example.org,Delhi,Blinkit,ios,2025-08-29
402264,Yahvi Chhabra,7271707463,mekhalajha@example.com,Lucknow,Blinkit,Android,2023-10-26
402265,Jason Sharaf,6890645545,oeshisodhi@example.net,Kochi,Blinkit,Android,05-Sep-2023
402266,Ekta Kota,7081500099,edhitha73@example.com,Jaipur,Zepto,ANDROID,2025-01-13
402267,Brinda Palla,4196531223,siddharthsachar@example.org,Pune,Blinkit,iOS,2026-08-02
402268,Faras Jha,5368021082,charitanatarajan@example.com,Chennai,Swiggy Instamart,,2023-10-28
402269,Amara Loyal,1540352379,rbobal@example.com,mumbai,BigBasket,iOS,02/10/2024
402270,Odika Kurian,8029725316,bandiisaac@example.net,Jaipur,BigBasket,ANDROID,2024-08-20
402271,Arin Bajwa,2164432800,hiralsur@example.net,Kolkata,Zepto,Android,2026-01-05
402272,Yachana Varma,2003853476,hiral68@example.com,Lucknow,Zepto,ANDROID,2023-12-05
402273,Zehaan Kumar,3231059256,oni39@example.net,Jaipur,Zepto,ANDROID,2024-02-22
402274,Pratyush Koshy,6654619846,,Hyderabad,Swiggy Instamart,ios,2025-06-06
402275,Vedhika Dutta,7382555298,devrege@example.com,Lucknow,Zepto,iOS,2025-07-29
402276,Tanmayi Chahal,1241529273,niharikathakkar@example.org,Ahmedabad,Blinkit,iOS,2024-04-19
402277,Siddharth Chacko,7513425932,,Pune,Zepto,Android,2023-11-02
402278,Priya Kothari,6295195634,znori@example.com,Ahmedabad,Blinkit,ANDROID,2026-01-31
402279,Sanaya Patil,2559675213,dakshbawa@example.net,Lucknow,Zepto,ANDROID,2024-08-09
402280,Vrinda Tak,2948416231,ekantaanand@example.com,Lucknow,Swiggy Instamart,ios,2025-11-22
402281,Arya Lal,1802826113,mallickavni@example.org,Delhi,Blinkit,iOS,2024-11-14
402282,Neel Raju,1171102828,zinal27@example.net,Bengaluru,Swiggy Instamart,ANDROID,2023-11-29
402283,Harish Jhaveri,1371890974,,Chennai,BigBasket,Android,2026-05-21
402284,Kai Mahal,3172854886,zayyan29@example.com,Bengaluru,Blinkit,iOS,2025-05-01
402285,Tanvi Dora,9482905314,kkala@example.com,Ahmedabad,Swiggy Instamart,ios,2024-04-09
402286,Anthony Mangal,8067457803,girishsidhu@example.org,Chennai,Zepto,ios,2024-12-03
402287,Madhavi Choudhary,1032145524,utkarshshere@example.net,Bengaluru,Zepto,,2024-09-21
402288,Tanish Sibal,5228486161,ysodhi@example.net,mumbai,Blinkit,Android,2026-06-16
402289,Girik Chakrabarti,1349567188,isathe@example.com,Delhi,BigBasket,ios,2024-05-03
402290,Oliver Raghavan,5455656029,parth59@example.com,Kolkata,BigBasket,ANDROID,2024-03-04
402291,Bina Dave,8306002652,ndate@example.org,Bengaluru,BigBasket,ios,03-02-2026
402292,Mason Memon,8075095516,gvarghese@example.net,Pune,BigBasket,ios,2025-01-12
402293,Wriddhish Sem,1269114673,deoanika@example.org,Kolkata,Blinkit,ANDROID,2026-07-16
402294,Henry Mand,1641204847,ksarma@example.org,Kochi,Zepto,,10/09/2024
402295,Vanya Raju,9851942721,arunimamangal@example.org,Bengaluru,Zepto,ANDROID,08-09-2024
402296,Gayathri Walia,7256298098,chakrikakrishnan@example.com,Pune,BigBasket,iOS,13-Jun-2026
402297,Yash Merchant,1533528124,imaran01@example.com,Mumbai,Blinkit,iOS,23/06/2024
402298,Qasim Tailor,1883560174,,BLR,Blinkit,Android,2024-06-26
402299,Rushil Chanda,1901067931,kalitaayush@example.org,Pune,BigBasket,ios,15-Nov-2025
402300,Zilmil Munshi,3997770107,,Mumbai,Zepto,,21-May-2024
402301,Rudra Thaman,6145431382,chameli03@example.org,Ahmedabad,Zepto,iOS,2025-12-18
402302,Sarthak Rajan,7385466018,babuamaira@example.com,Ahmedabad,Zepto,ios,2025-03-25
402303,Harsh Apte,6422856422,tellamitesh@example.com,mumbai,BigBasket,iOS,2025-11-14
402304,Gaurav Mody,6647482064,meera90@example.net,Bengaluru,Zepto,ios,2024-05-07
402305,Daniel Purohit,4124026981,triya79@example.org,Kochi,BigBasket,Android,2024-07-28
402306,Lopa Kulkarni,5675995241,aishani64@example.org,Kolkata,Zepto,iOS,2025-11-29
402307,Balhaar Jha,2484591286,farisdatta@example.com,Lucknow,Swiggy Instamart,ANDROID,02-Jul-2025
402308,Aarnav Singh,7880668449,xavier06@example.net,Ahmedabad,BigBasket,Android,2025-03-06
402309,Nakul Sankar,1723605118,bprabhakar@example.org,Kolkata,Swiggy Instamart,ANDROID,2024-12-18
402310,Aarav Grover,6180201058,goyalyadavi@example.net,Bengaluru,Blinkit,iOS,2026-02-20
402311,Darpan Bhasin,5660880174,rachit24@example.com,Jaipur,BigBasket,ios,2026-05-30
402312,Vansha Uppal,0063953052,palladipta@example.com,Ahmedabad,Swiggy Instamart,Android,2025-04-08
402313,Gautam Sachdev,6901663748,deepa14@example.org,Kolkata,Swiggy Instamart,iOS,06-Nov-2023
402314,Ekantika Magar,1122863495,zashilmaharaj@example.net,Jaipur,Blinkit,ANDROID,2024-09-26
402315,Oviya Patel,7410717205,amruta81@example.org,Bengaluru,Zepto,,2025-05-10
402316,Vincent Shan,1385964817,eiravati36@example.com,New Delhi,Zepto,ios,2026-01-14
402317,Kabir Sem,5413316024,babuethan@example.net,Delhi,Blinkit,iOS,2024-09-03
402318,Naveen Chhabra,1069135578,vrindanarasimhan@example.net,Jaipur,Blinkit,ios,2026-06-09
402319,Andrew Raju,0824729802,ucchal65@example.net,Kolkata,Swiggy Instamart,Android,03/08/2025
402320,Ucchal Khosla,1504293750,,Mumbai,Blinkit,iOS,2026-06-06
402321,Omkaar Chaudry,2235768502,hkar@example.com,Bengaluru,Blinkit,ios,2025-08-07
402322,Charvi Pathak,0167117214,,Kochi,Blinkit,ANDROID,2025-06-27
402323,Falan De,9448424189,lakshit72@example.net,Jaipur,Swiggy Instamart,,2026-03-25
402324,Eshana Yogi,6658449084,qushipalla@example.com,Lucknow,Swiggy Instamart,ios,2024-11-03
402325,Tanmayi Lal,7826460616,mprashad@example.net,NCR,Blinkit,ANDROID,2023-11-22
402326,Meghana Sarkar,8545303592,sanghviyauvani@example.net,Kolkata,Zepto,ios,2025-03-24
402327,Balvan Chawla,1698382073,anirudh63@example.com,Kochi,BigBasket,,2024-04-11
402328,Wridesh Basak,4208267856,dasguptachavvi@example.com,Lucknow,Swiggy Instamart,iOS,2024-08-11
402329,Brinda Krishnan,0683880702,yachana36@example.net,Hyderabad,Zepto,ANDROID,2023-08-26
402330,Vyanjana Khurana,2032104100,ydasgupta@example.org,Delhi,Zepto,Android,2024-12-09
402331,Januja Ahuja,2007127040,charitakeer@example.com,Mumbai,Blinkit,ios,22-May-2025
402332,Pranav Narula,9192989054,sehgallaban@example.net,Kochi,BigBasket,Android,2025-06-24
402333,Mitesh Salvi,8383372469,darika70@example.org,Pune,BigBasket,ANDROID,2025-08-06
402334,Aarini Sankar,,chaudhryazaan@example.org,New Delhi,BigBasket,ios,21/05/2026
402335,Azaan Solanki,,chamelisane@example.org,Bengaluru,Blinkit,ios,2024-08-28
402336,Ethan Hans,4843783826,birnikita@example.org,Chandigarh,Swiggy Instamart,iOS,2025-06-23
402337,Nachiket Mallick,5068842752,nakshchokshi@example.com,Mumbai,Swiggy Instamart,iOS,2026-06-17
