customer_id,customer_name,city,signup_platform,app_version,signup_date
401978,Yachana Srivastava,Delhi,Zepto,Others,09-09-2025
401979,Aryan Dhar,Jaipur,Big Basket,IOS,16-08-2024
401980,Anvi Atwal,Chennai,Blinkit,IOS,19-03-2026
401981,Fiyaz Ramakrishnan,Mumbai,Zepto,Android,24-05-2025
401982,Gagan Bhardwaj,Chennai,Blinkit,IOS,22-03-2025
401983,Sathvik Chaudhary,Ahmedabad,Swiggy Instamart,IOS,03-08-2025
401984,Charvi More,Kolkata,Blinkit,Android,13-05-2026
401985,Lipika Mahal,Delhi,Zepto,Others,29-12-2024
401986,Mason Kota,Jaipur,Zepto,Android,12-10-2024
401987,Aarini Badal,Jaipur,Zepto,IOS,24-04-2026
401988,Sanya Golla,Kolkata,Swiggy Instamart,Android,29-01-2024
401989,Chandran Chahal,Ahmedabad,Blinkit,IOS,09-03-2025
401990,Faraj Goel,New Delhi,Blinkit,IOS,14-05-2025
401991,Hredhaan Dayal,Hyderabad,Big Basket,IOS,27-04-2024
401992,Zayan Lanka,Bengaluru,Swiggy Instamart,Android,01-10-2023
401993,Gaurang Anne,Bengaluru,Big Basket,IOS,05-09-2024
401994,Yashica Uppal,Hyderabad,Blinkit,Android,30-09-2023
401995,Christopher Pau,Pune,Big Basket,IOS,06-01-2024
401996,Chameli Mukhopadhyay,Kochi,Blinkit,Others,31-01-2024
401997,Bakhshi Upadhyay,Kolkata,Zepto,IOS,05-05-2025
401998,Shivansh Bhasin,Mumbai,Swiggy Instamart,Android,29-10-2025
401999,Divya Dugar,Ahmedabad,Big Basket,IOS,23-09-2023
402000,Sathvik Seshadri,Hyderabad,Swiggy Instamart,IOS,15-07-2024
402001,Simon Nanda,Bengaluru,Swiggy Instamart,IOS,13-02-2026
402002,Karan Date,Ahmedabad,Zepto,IOS,31-10-2025
402003,Abhiram Buch,Kolkata,Swiggy Instamart,IOS,01-09-2023
402004,Abha Nigam,Lucknow,Zepto,Android,24-11-2025
402005,Brijesh Tak,Chennai,Swiggy Instamart,IOS,19-02-2026
402006,Qasim Shukla,Ahmedabad,Blinkit,Android,18-06-2026
402007,Ojas Sood,Hyderabad,Zepto,IOS,10-07-2024
402008,Adya Bail,Kochi,Swiggy Instamart,IOS,07-12-2023
402009,Pushti De,Jaipur,Zepto,Android,19-08-2024
402010,Chakradhar Kaul,Pune,Zepto,Android,19-07-2026
402011,Ekiya Dua,Pune,Blinkit,IOS,19-03-2026
402012,Lohit Sami,Kolkata,Blinkit,IOS,29-06-2026
402013,Geetika Baria,Bengaluru,Blinkit,Android,18-04-2024
402014,Aadhya Parekh,Lucknow,Zepto,Android,05-12-2023
402015,Nirja Krishnamurthy,Chennai,Zepto,Others,15-03-2024
402016,Zaid Goel,Pune,Blinkit,IOS,10-06-2025
402017,Ekanta Kumar,Bengaluru,Zepto,IOS,09-06-2025
402018,Chakradev Bali,Chennai,Big Basket,Android,26-05-2026
402019,Mason Mahal,Pune,Zepto,IOS,06-05-2025
402020,Shravya Singh,Chandigarh,Big Basket,IOS,17-10-2025
402021,Utkarsh Dora,Pune,Swiggy Instamart,Android,26-07-2026
402022,Wriddhish Jani,Chennai,Blinkit,IOS,07-09-2024
402023,Ganga Bhargava,Kolkata,Big Basket,Android,28-04-2026
402024,Tanish Gandhi,Lucknow,Zepto,Android,23-02-2024
402025,Harinakshi Balay,Kochi,Swiggy Instamart,Android,24-06-2026
402026,Turvi Chatterjee,Ahmedabad,Blinkit,Others,11-02-2026
402027,Anita Babu,Lucknow,Zepto,Android,31-03-2024
402028,Samar Sen,Kolkata,Big Basket,Android,14-06-2024
402029,Vihaan Mani,Pune,Big Basket,Others,14-07-2026
402030,Chaitaly Narayan,Ahmedabad,Blinkit,IOS,26-08-2025
402031,Christopher Kale,Chennai,Zepto,IOS,13-03-2024
402032,Harrison Raghavan,Lucknow,Zepto,Android,29-09-2024
402033,Lajita Som,Jaipur,Zepto,IOS,24-09-2024
402034,Kashish Behl,Delhi,Big Basket,IOS,20-09-2024
402035,Chakradhar Lala,Kolkata,Zepto,Others,20-08-2023
402036,Siya Randhawa,Delhi,Blinkit,Android,14-02-2024
402037,Omya Chaudhry,Bengaluru,Big Basket,IOS,28-08-2023
402038,Indali Bains,Hyderabad,Zepto,IOS,12-07-2025
402039,Raagini Chhabra,Kochi,Big Basket,IOS,03-10-2025
402040,Akshay Raval,Bengaluru,Big Basket,IOS,19-09-2025
402041,Faqid Khurana,Lucknow,Swiggy Instamart,IOS,20-10-2025
402042,Christopher Mangat,Mumbai,Blinkit,Android,02-09-2024
402043,Chakradev Chakraborty,Kolkata,Swiggy Instamart,Android,15-01-2025
402044,Amol Om,Bengaluru,Big Basket,Android,18-01-2025
402045,Eshana Misra,Pune,Swiggy Instamart,IOS,26-03-2026
402046,Chaitanya Shankar,Mumbai,Blinkit,IOS,14-02-2026
402047,Upma Seth,Pune,Zepto,Android,27-12-2025
402048,Fiyaz Reddy,Lucknow,Zepto,Android,17-01-2024
402049,Abha Sagar,Jaipur,Blinkit,Android,03-06-2024
402050,Kritika Nazareth,Jaipur,Blinkit,Others,05-09-2023
402051,Yatan Narayanan,Chennai,Big Basket,Android,12-11-2024
402052,Hritik Karnik,Kochi,Zepto,IOS,11-01-2025
402053,Ekanta Bhargava,Delhi,Zepto,Android,07-04-2026
402054,Advik Krish,Ahmedabad,Blinkit,Android,30-11-2024
402055,Eiravati Vig,Kolkata,Zepto,Android,24-11-2023
402056,Sai Tandon,Kochi,Blinkit,Android,24-06-2024
402057,Unnati Banik,Bengaluru,Swiggy Instamart,Android,21-12-2023
402058,Chandran Nagar,Kolkata,Swiggy Instamart,IOS,01-08-2025
402059,Tara Yadav,Mumbai,Blinkit,Android,14-03-2024
402060,Yash Walia,Kochi,Big Basket,IOS,21-11-2025
402061,Wazir Hegde,Jaipur,Big Basket,IOS,29-05-2024
402062,Manthan Balan,Jaipur,Big Basket,Android,20-02-2026
402063,Niharika Warrior,Ahmedabad,Big Basket,Android,01-08-2025
402064,Tamanna Gade,Bengaluru,Zepto,Android,23-11-2024
402065,Oscar Cheema,Pune,Swiggy Instamart,IOS,14-07-2024
402066,Agastya Ramakrishnan,Kolkata,Zepto,IOS,05-03-2024
402067,William Seth,Jaipur,Zepto,IOS,24-04-2026
402068,Yachana Bahl,Chennai,Swiggy Instamart,Others,07-03-2024
402069,Vedant Gopal,Chandigarh,Swiggy Instamart,Others,02-12-2023
402070,Lakshmi Saha,Pune,Swiggy Instamart,Others,30-08-2024
402071,Ekanta Doctor,Mumbai,Zepto,Android,20-06-2024
402072,Lopa Savant,Kochi,Zepto,Android,25-01-2025
402073,Mohini Dave,Kochi,Zepto,IOS,10-03-2024
402074,Anya Seshadri,Lucknow,Zepto,IOS,07-07-2026
402075,Chaaya Gour,Kochi,Big Basket,Android,03-01-2025
402076,Imaran Kashyap,Jaipur,Swiggy Instamart,Android,12-02-2025
402077,Yagnesh Gara,Kochi,Swiggy Instamart,Android,04-12-2025
402078,Aashi Bains,Pune,Swiggy Instamart,Android,11-03-2025
402079,Xavier Raj,Bengaluru,Swiggy Instamart,IOS,20-02-2024
402080,Omisha Sarin,Chennai,Big Basket,IOS,20-10-2023
402081,Ranveer Nair,Chennai,Blinkit,Android,23-07-2024
402082,Xavier Varughese,Mumbai,Big Basket,Android,13-10-2025
402083,Abdul Agate,Chandigarh,Big Basket,Others,06-07-2024
402084,Guneet Upadhyay,Chennai,Big Basket,Android,12-12-2024
402085,Neha Lad,Bengaluru,Swiggy Instamart,IOS,04-06-2025
402086,Vihaan Saini,Bengaluru,Blinkit,IOS,02-09-2025
402087,Indali Rau,Bengaluru,Blinkit,Android,08-03-2024
402088,Dalaja Pandit,Jaipur,Swiggy Instamart,IOS,29-05-2024
402089,Mekhala Chaudhary,Pune,Big Basket,IOS,05-10-2024
402090,Aashi Som,Chandigarh,Big Basket,Android,15-06-2024
402091,Wridesh Manda,Pune,Blinkit,Android,05-06-2025
402092,Naveen Sheth,Kolkata,Zepto,Others,08-09-2023
402093,Gayathri Narasimhan,Kolkata,Zepto,Android,29-09-2024
402094,Chameli Mahajan,Bengaluru,Swiggy Instamart,IOS,08-05-2025
402095,Geetika Chaudhry,Hyderabad,Big Basket,Android,10-10-2023
402096,Samesh Parsa,Ncr,Blinkit,Android,17-01-2025
402097,Chaitaly Sidhu,Jaipur,Swiggy Instamart,IOS,28-04-2025
402098,Daksha Mitra,Kochi,Blinkit,IOS,18-01-2026
402099,Orinder Gara,Mumbai,Blinkit,IOS,29-12-2024
402100,Reyansh Ravi,Chandigarh,Swiggy Instamart,IOS,21-11-2025
402101,Rachita Chaudry,Pune,Zepto,Android,07-03-2026
402102,Bhavini Sarna,Chennai,Swiggy Instamart,Android,19-12-2024
402103,Vedika Kala,Ahmedabad,Swiggy Instamart,Android,14-12-2025
402104,Harsh Kurian,Bengaluru,Blinkit,IOS,14-02-2026
402105,Neha Konda,Bengaluru,Big Basket,IOS,22-10-2023
402106,Ishanvi Date,Pune,Blinkit,Android,15-07-2024
402107,Vaishnavi Bora,Jaipur,Zepto,Android,05-02-2024
402108,Anusha Nanda,Mumbai,Big Basket,Android,07-01-2025
402109,Upasna Andra,Chandigarh,Blinkit,IOS,20-07-2026
402110,Vrinda Kakar,Ahmedabad,Swiggy Instamart,Android,25-01-2026
402111,Manya Barad,Chennai,Big Basket,IOS,28-02-2026
402112,Yashodhara Sunder,Delhi,Zepto,IOS,16-09-2023
402113,Aradhana Murty,Bengaluru,Blinkit,Android,18-04-2026
402114,Yachana Pradhan,Lucknow,Blinkit,Android,12-10-2023
402115,Ria Karpe,Chennai,Blinkit,Android,13-03-2024
402116,Harita Ghose,Bengaluru,Big Basket,IOS,30-10-2023
402117,Vasana Randhawa,Chandigarh,Swiggy Instamart,Android,31-08-2024
402118,Rishi Sodhi,Kolkata,Big Basket,Android,05-02-2026
402119,Neelima Borde,Jaipur,Swiggy Instamart,IOS,27-06-2026
402120,Vritti Chad,Kochi,Swiggy Instamart,Others,10-01-2025
402121,Oscar Sandhu,Lucknow,Blinkit,IOS,24-04-2026
402122,Chakradhar Khanna,Kochi,Big Basket,IOS,06-03-2026
402123,Anika Oommen,Mumbai,Big Basket,Android,16-02-2024
402124,Yahvi Lad,Mumbai,Big Basket,Android,03-03-2024
402125,Vinaya Bhalla,Kolkata,Blinkit,IOS,08-03-2025
402126,Harinakshi Sur,Chandigarh,Zepto,Android,08-01-2024
402127,Warjas Bandi,Kochi,Swiggy Instamart,Android,12-04-2025
402128,Chanchal Dara,Chandigarh,Blinkit,Android,30-10-2025
402129,Lajita Nair,Hyderabad,Swiggy Instamart,IOS,25-05-2025
402130,Rachana Garde,Ncr,Zepto,Others,28-04-2026
402131,Gaurang Sachar,Mumbai,Big Basket,Others,11-11-2023
402132,Raghav Nazareth,Hyderabad,Big Basket,Android,20-04-2025
402133,Chavvi Ganguly,Mumbai,Blinkit,Android,20-04-2025
402134,Aarav Kashyap,Ahmedabad,Blinkit,IOS,23-03-2025
402135,Gautami Vala,Kochi,Zepto,Android,03-04-2024
402136,Tristan Kashyap,Kochi,Blinkit,Android,13-04-2026
402137,Janaki Purohit,Mumbai,Big Basket,IOS,22-04-2025
402138,Yagnesh Dada,Chennai,Zepto,Android,01-10-2025
402139,Anvi Mahal,Mumbai,Zepto,Android,21-04-2026
402140,Ridhi Sahota,Kolkata,Big Basket,Android,17-05-2025
402141,Yahvi Lad,Kolkata,Swiggy Instamart,IOS,27-02-2025
402142,Nitesh Buch,Hyderabad,Big Basket,Android,01-11-2024
402143,Matthew Nayar,Pune,Zepto,Android,28-07-2024
402144,Meera Mani,Pune,Swiggy Instamart,IOS,07-10-2024
402145,Zaitra Mangat,Lucknow,Big Basket,IOS,24-07-2026
402146,Waida Bandi,Pune,Blinkit,Android,26-08-2025
402147,Edhitha Sawhney,Pune,Swiggy Instamart,Android,20-05-2024
402148,Warjas Varma,Kochi,Swiggy Instamart,IOS,13-06-2025
402149,Upasna Vora,Delhi,Zepto,IOS,08-01-2025
402150,Jatin Sarin,Bengaluru,Blinkit,Android,23-06-2025
402151,Aayush Kala,Hyderabad,Big Basket,Android,19-08-2025
402152,Xavier Sarma,Jaipur,Swiggy Instamart,IOS,13-01-2026
402153,Janaki Thakur,Mumbai,Zepto,IOS,29-07-2026
402154,Sai Solanki,Chennai,Big Basket,Android,31-07-2026
402155,Tara Shanker,Kolkata,Swiggy Instamart,Android,11-07-2024
402156,Umang Dutt,Jaipur,Zepto,IOS,30-04-2024
402157,Bishakha Chaudhry,Ahmedabad,Big Basket,IOS,17-02-2026
402158,Gaurangi Prashad,Delhi,Big Basket,Android,17-12-2023
402159,Avi Setty,Kochi,Big Basket,IOS,31-05-2024
402160,Logan Joshi,Bengaluru,Big Basket,IOS,05-04-2024
402161,Yatan Kapoor,Lucknow,Blinkit,Android,17-12-2024
402162,Ekani Sheth,Kochi,Blinkit,Android,23-12-2024
402163,Vedant Ghosh,Chennai,Blinkit,Android,28-05-2026
402164,Rachana Jaggi,Delhi,Big Basket,Android,15-02-2024
402165,Aarav Om,Lucknow,Blinkit,Android,29-09-2023
402166,Advika Naik,Hyderabad,Blinkit,Android,27-03-2025
402167,Ansh Sinha,Jaipur,Zepto,Android,15-10-2023
402168,Balhaar Choudhary,Bengaluru,Big Basket,Android,30-01-2025
402169,Megha Sastry,Lucknow,Big Basket,Others,30-08-2024
402170,Geetika Merchant,Chennai,Blinkit,IOS,23-08-2024
402171,Akshay Bala,Chandigarh,Swiggy Instamart,IOS,05-11-2024
402172,Arya Jhaveri,Bengaluru,Blinkit,Android,26-03-2024
402173,Vasudha Shenoy,Pune,Swiggy Instamart,IOS,23-10-2023
402174,Kai Suri,Ahmedabad,Swiggy Instamart,Android,14-09-2024
402175,Christopher Yadav,Bengaluru,Swiggy Instamart,IOS,01-09-2025
402176,Harinakshi Singhal,Mumbai,Swiggy Instamart,IOS,03-02-2025
402177,Turvi Biswas,Hyderabad,Swiggy Instamart,IOS,21-07-2024
402178,Zilmil Magar,Hyderabad,Big Basket,Android,08-10-2025
402179,Mohini Dube,Hyderabad,Blinkit,Android,31-05-2026
402180,Upma Chana,Pune,Big Basket,IOS,13-01-2026
402181,Nihal Sur,Kochi,Zepto,IOS,08-08-2026
402182,Laban Madan,Bengaluru,Big Basket,Android,02-10-2023
402183,Xiti Grover,Ahmedabad,Big Basket,Android,15-06-2026
402184,Ryan Lanka,Bengaluru,Blinkit,IOS,29-09-2023
402185,Brinda Naik,Mumbai,Swiggy Instamart,Android,06-10-2025
402186,Tanvi Sarkar,Bengaluru,Big Basket,IOS,23-01-2024
402187,Ishita Samra,Jaipur,Swiggy Instamart,Android,09-09-2023
402188,Fariq Khare,Mumbai,Zepto,IOS,17-06-2025
402189,Osha Chatterjee,Mumbai,Blinkit,IOS,22-09-2025
402190,Advik Sachar,Bengaluru,Zepto,IOS,07-08-2024
402191,Finn Bakshi,Lucknow,Big Basket,Others,02-01-2024
402192,Chakradev Saha,Kochi,Big Basket,IOS,15-06-2025
402193,Harita Choudhry,Bengaluru,Zepto,IOS,03-05-2025
402194,Aryan Gill,Pune,Swiggy Instamart,Others,19-11-2025
402195,Jason Madan,Delhi,Blinkit,Android,15-05-2024
402196,Ekani Dey,Delhi,Swiggy Instamart,Android,13-04-2026
402197,Urmi Pau,Lucknow,Zepto,Android,05-11-2023
402198,Qushi Narayanan,Hyderabad,Swiggy Instamart,Android,04-12-2024
402199,Chandresh Bhasin,Delhi,Zepto,IOS,05-07-2026
402200,Vaishnavi Sheth,Lucknow,Big Basket,Android,13-08-2024
402201,Forum Bhattacharyya,Bengaluru,Swiggy Instamart,IOS,23-09-2025
402202,Oni Trivedi,Ahmedabad,Blinkit,Others,23-04-2025
402203,Ucchal Oza,Chandigarh,Blinkit,Android,09-07-2026
402204,Bhavani Bhasin,Kolkata,Blinkit,Android,16-04-2026
402205,Robert Pillay,Kolkata,Swiggy Instamart,IOS,22-05-2026
402206,Bishakha Bedi,Lucknow,Swiggy Instamart,IOS,24-07-2026
402207,Eiravati Ganesh,Kochi,Blinkit,IOS,08-07-2025
402208,Ayushman Lata,Kochi,Swiggy Instamart,IOS,16-01-2026
402209,Sneha Sur,Bengaluru,Swiggy Instamart,Android,16-08-2024
402210,Wahab Halder,Kochi,Big Basket,Android,19-10-2023
402211,Aarav Mandal,Chandigarh,Big Basket,IOS,06-09-2024
402212,Ati Devi,Mumbai,Big Basket,IOS,28-11-2025
402213,Nimrat Dubey,Lucknow,Blinkit,IOS,23-12-2024
402214,Unnati Tank,Jaipur,Zepto,IOS,11-11-2025
402215,Anvi Pall,Jaipur,Zepto,Others,16-04-2025
402216,Reyansh Sinha,Hyderabad,Big Basket,IOS,09-01-2026
402217,Dhruv Uppal,Kolkata,Big Basket,IOS,01-01-2026
402218,Yahvi Bandi,Pune,Blinkit,Android,13-08-2024
402219,Bakhshi Lad,Lucknow,Swiggy Instamart,Android,07-02-2025
402220,Alka Dora,Delhi,Zepto,IOS,16-02-2025
402221,Xalak Narayanan,Kochi,Zepto,IOS,16-09-2023
402222,Ayush Kadakia,Mumbai,Blinkit,IOS,14-04-2025
402223,Nicholas Vora,Kolkata,Zepto,IOS,24-05-2026
402224,Jatin Hayre,Hyderabad,Swiggy Instamart,IOS,06-09-2023
402225,Advay Mammen,Bengaluru,Swiggy Instamart,IOS,22-07-2025
402226,Vansha Sinha,Jaipur,Blinkit,Android,01-08-2024
402227,Jai Ramachandran,Kochi,Zepto,IOS,10-05-2024
402228,Krishna Krishna,Jaipur,Zepto,Android,04-01-2024
402229,Vihaan Misra,Kolkata,Swiggy Instamart,Android,24-05-2024
402230,Bhanumati Prashad,Hyderabad,Blinkit,IOS,24-04-2024
402231,Onkar Sha,Chennai,Zepto,IOS,20-09-2023
402232,Yoshita Puri,Bengaluru,Blinkit,Android,26-09-2025
402233,Pranit Mukhopadhyay,Hyderabad,Big Basket,Android,18-12-2025
402234,Ladli Tank,Jaipur,Blinkit,Others,11-12-2024
402235,Nicholas Parmer,Delhi,Big Basket,IOS,02-06-2026
402236,Megha Narain,Lucknow,Blinkit,Android,22-10-2024
402237,Vasatika Baria,Delhi,Zepto,Android,11-08-2025
402238,Avni Lal,Hyderabad,Zepto,IOS,22-01-2025
402239,Manbir Bhakta,Hyderabad,Blinkit,IOS,30-09-2025
402240,Eta Sarkar,Pune,Swiggy Instamart,Android,18-09-2023
402241,Isaiah Handa,Pune,Big Basket,Android,05-11-2025
402242,Ridhi Suri,Chandigarh,Big Basket,Android,16-03-2025
402243,Gaurika Kohli,Bengaluru,Blinkit,IOS,12-01-2025
402244,Bakhshi Subramanian,Bengaluru,Big Basket,IOS,22-04-2024
402245,Fiyaz Sur,Bengaluru,Big Basket,IOS,23-11-2025
402246,Gavin Goyal,Chennai,Big Basket,Android,18-11-2024
402247,Shaurya Dua,Mumbai,Blinkit,Android,07-07-2026
402248,Hemal Dani,Ahmedabad,Zepto,IOS,12-02-2025
402249,Ekapad Rajagopalan,Lucknow,Big Basket,Android,28-06-2026
402250,Advaith Borah,Mumbai,Big Basket,IOS,21-08-2025
402251,Raghav Nagarajan,Pune,Zepto,Others,06-12-2023
402252,Qushi Sahni,Chennai,Swiggy Instamart,IOS,06-04-2025
402253,Abdul Mittal,Ahmedabad,Zepto,IOS,22-07-2025
402254,Ladli Sankar,Kochi,Big Basket,Others,29-05-2024
402255,Inaya Korpal,Mumbai,Big Basket,IOS,18-02-2024
402256,Tanveer Suri,Jaipur,Big Basket,Android,20-02-2025
402257,Zaitra Pandit,Ahmedabad,Swiggy Instamart,Android,24-06-2024
402258,Mitali Reddy,New Delhi,Big Basket,Android,18-10-2024
402259,Aahana Mody,Chennai,Zepto,Android,21-07-2025
402260,Eshana Mall,Pune,Big Basket,Android,14-03-2025
402261,Bahadurjit Sundaram,Kolkata,Swiggy Instamart,IOS,29-09-2023
402262,Balendra Sahni,Kolkata,Swiggy Instamart,Android,24-09-2025
402263,Jagat Minhas,Delhi,Blinkit,IOS,29-08-2025
402264,Yahvi Chhabra,Lucknow,Blinkit,Android,26-10-2023
402265,Jason Sharaf,Kochi,Blinkit,Android,05-09-2023
402266,Ekta Kota,Jaipur,Zepto,Android,13-01-2025
402267,Brinda Palla,Pune,Blinkit,IOS,02-08-2026
402268,Faras Jha,Chennai,Swiggy Instamart,Others,28-10-2023
402269,Amara Loyal,Mumbai,Big Basket,IOS,10-02-2024
402270,Odika Kurian,Jaipur,Big Basket,Android,20-08-2024
402271,Arin Bajwa,Kolkata,Zepto,Android,05-01-2026
402272,Yachana Varma,Lucknow,Zepto,Android,05-12-2023
402273,Zehaan Kumar,Jaipur,Zepto,Android,22-02-2024
402274,Pratyush Koshy,Hyderabad,Swiggy Instamart,IOS,06-06-2025
402275,Vedhika Dutta,Lucknow,Zepto,IOS,29-07-2025
402276,Tanmayi Chahal,Ahmedabad,Blinkit,IOS,19-04-2024
402277,Siddharth Chacko,Pune,Zepto,Android,02-11-2023
402278,Priya Kothari,Ahmedabad,Blinkit,Android,31-01-2026
402279,Sanaya Patil,Lucknow,Zepto,Android,09-08-2024
402280,Vrinda Tak,Lucknow,Swiggy Instamart,IOS,22-11-2025
402281,Arya Lal,Delhi,Blinkit,IOS,14-11-2024
402282,Neel Raju,Bengaluru,Swiggy Instamart,Android,29-11-2023
402283,Harish Jhaveri,Chennai,Big Basket,Android,21-05-2026
402284,Kai Mahal,Bengaluru,Blinkit,IOS,01-05-2025
402285,Tanvi Dora,Ahmedabad,Swiggy Instamart,IOS,09-04-2024
402286,Anthony Mangal,Chennai,Zepto,IOS,03-12-2024
402287,Madhavi Choudhary,Bengaluru,Zepto,Others,21-09-2024
402288,Tanish Sibal,Mumbai,Blinkit,Android,16-06-2026
402289,Girik Chakrabarti,Delhi,Big Basket,IOS,03-05-2024
402290,Oliver Raghavan,Kolkata,Big Basket,Android,04-03-2024
402291,Bina Dave,Bengaluru,Big Basket,IOS,02-03-2026
402292,Mason Memon,Pune,Big Basket,IOS,12-01-2025
402293,Wriddhish Sem,Kolkata,Blinkit,Android,16-07-2026
402294,Henry Mand,Kochi,Zepto,Others,09-10-2024
402295,Vanya Raju,Bengaluru,Zepto,Android,09-08-2024
402296,Gayathri Walia,Pune,Big Basket,IOS,13-06-2026
402297,Yash Merchant,Mumbai,Blinkit,IOS,23-06-2024
402298,Qasim Tailor,Bengaluru,Blinkit,Android,26-06-2024
402299,Rushil Chanda,Pune,Big Basket,IOS,15-11-2025
402300,Zilmil Munshi,Mumbai,Zepto,Others,21-05-2024
402301,Rudra Thaman,Ahmedabad,Zepto,IOS,18-12-2025
402302,Sarthak Rajan,Ahmedabad,Zepto,IOS,25-03-2025
402303,Harsh Apte,Mumbai,Big Basket,IOS,14-11-2025
402304,Gaurav Mody,Bengaluru,Zepto,IOS,07-05-2024
402305,Daniel Purohit,Kochi,Big Basket,Android,28-07-2024
402306,Lopa Kulkarni,Kolkata,Zepto,IOS,29-11-2025
402307,Balhaar Jha,Lucknow,Swiggy Instamart,Android,02-07-2025
402308,Aarnav Singh,Ahmedabad,Big Basket,Android,06-03-2025
402309,Nakul Sankar,Kolkata,Swiggy Instamart,Android,18-12-2024
402310,Aarav Grover,Bengaluru,Blinkit,IOS,20-02-2026
402311,Darpan Bhasin,Jaipur,Big Basket,IOS,30-05-2026
402312,Vansha Uppal,Ahmedabad,Swiggy Instamart,Android,08-04-2025
402313,Gautam Sachdev,Kolkata,Swiggy Instamart,IOS,06-11-2023
402314,Ekantika Magar,Jaipur,Blinkit,Android,26-09-2024
402315,Oviya Patel,Bengaluru,Zepto,Others,10-05-2025
402316,Vincent Shan,New Delhi,Zepto,IOS,14-01-2026
402317,Kabir Sem,Delhi,Blinkit,IOS,03-09-2024
402318,Naveen Chhabra,Jaipur,Blinkit,IOS,09-06-2026
402319,Andrew Raju,Kolkata,Swiggy Instamart,Android,08-03-2025
402320,Ucchal Khosla,Mumbai,Blinkit,IOS,06-06-2026
402321,Omkaar Chaudry,Bengaluru,Blinkit,IOS,07-08-2025
402322,Charvi Pathak,Kochi,Blinkit,Android,27-06-2025
402323,Falan De,Jaipur,Swiggy Instamart,Others,25-03-2026
402324,Eshana Yogi,Lucknow,Swiggy Instamart,IOS,03-11-2024
402325,Tanmayi Lal,Ncr,Blinkit,Android,22-11-2023
402326,Meghana Sarkar,Kolkata,Zepto,IOS,24-03-2025
402327,Balvan Chawla,Kochi,Big Basket,Others,11-04-2024
402328,Wridesh Basak,Lucknow,Swiggy Instamart,IOS,11-08-2024
402329,Brinda Krishnan,Hyderabad,Zepto,Android,26-08-2023
402330,Vyanjana Khurana,Delhi,Zepto,Android,09-12-2024
402331,Januja Ahuja,Mumbai,Blinkit,IOS,22-05-2025
402332,Pranav Narula,Kochi,Big Basket,Android,24-06-2025
402333,Mitesh Salvi,Pune,Big Basket,Android,06-08-2025
402334,Aarini Sankar,New Delhi,Big Basket,IOS,21-05-2026
402335,Azaan Solanki,Bengaluru,Blinkit,IOS,28-08-2024
402336,Ethan Hans,Chandigarh,Swiggy Instamart,IOS,23-06-2025
402337,Nachiket Mallick,Mumbai,Swiggy Instamart,IOS,17-06-2026
402338,Tripti Kala,Jaipur,Swiggy Instamart,Others,19-02-2026
402339,Janani Boase,Bengaluru,Swiggy Instamart,Others,14-06-2026
402340,Yug Pingle,Kolkata,Big Basket,Others,07-04-2025
402341,Saanvi Kade,Bengaluru,Blinkit,IOS,13-01-2024
402342,Gaurav Varughese,Kochi,Zepto,IOS,24-02-2026
402343,Hitesh Sibal,Delhi,Swiggy Instamart,IOS,28-11-2025
402344,Chandani Bedi,Kolkata,Zepto,Android,19-11-2025
402345,Abeer Menon,Jaipur,Swiggy Instamart,IOS,11-03-2025
402346,Timothy Zachariah,Chennai,Blinkit,Android,27-12-2025
402347,Bhavna Nazareth,Lucknow,Zepto,Android,05-01-2026
402348,Nandini Bhat,Chennai,Big Basket,Android,29-05-2025
402349,Harini Gola,Ahmedabad,Zepto,Others,02-09-2023
402350,Fariq Chaudhary,Kochi,Blinkit,IOS,03-01-2024
402351,Deepa Bhasin,Mumbai,Swiggy Instamart,Android,22-05-2024
402352,Yagnesh Varty,Pune,Swiggy Instamart,Android,17-01-2025
402353,Hemani Dhawan,Chennai,Zepto,Android,07-05-2024
402354,Jyoti Venkataraman,Kochi,Big Basket,Others,07-09-2024
402355,Max Sunder,Chennai,Big Basket,Android,24-08-2023
402356,Shivani Wadhwa,Kolkata,Big Basket,IOS,20-11-2024
402357,Warhi Pant,Kolkata,Blinkit,Android,25-10-2023
402358,Libni Sama,Chandigarh,Zepto,IOS,13-10-2024
402359,Faqid Khare,Kochi,Swiggy Instamart,IOS,18-12-2025
402360,Dakshesh Prabhakar,Hyderabad,Zepto,Android,07-08-2025
402361,Ekiya Brar,Lucknow,Swiggy Instamart,Others,29-05-2025
402362,Omaja De,Hyderabad,Zepto,IOS,08-03-2026
402363,Turvi Majumdar,Kochi,Swiggy Instamart,IOS,14-12-2025
402364,Teerth Chadha,Pune,Zepto,IOS,01-11-2025
402365,Tejas Basu,Lucknow,Swiggy Instamart,IOS,02-08-2025
402366,Ishaan Gara,Bengaluru,Blinkit,IOS,21-01-2025
402367,Lucky Gole,Chennai,Blinkit,Android,22-05-2026
402368,Yashasvi Sanghvi,Ahmedabad,Big Basket,IOS,23-01-2024
402369,Megha Gala,Kolkata,Zepto,IOS,28-10-2025
402370,Ayushman Narayanan,Kolkata,Blinkit,Android,05-12-2025
402371,Aarini Gera,Kolkata,Zepto,Android,13-11-2025
402372,Arin Shankar,Chennai,Big Basket,Android,07-05-2025
402373,Garima Mital,Kochi,Blinkit,IOS,30-06-2024
402374,Faras Dara,Pune,Zepto,Android,09-02-2026
